epoch,epoch_time,train_loss,val_loss,val_f1
1,14.416787181999098,0.18823558775087199,0.0795227698981762,0.0034722222222222225
2,13.238314407000871,0.07042514930168788,0.06329901609569788,0.0103505291005291
3,15.529489453998394,0.045701043059428535,0.030471769627183676,0.09947736787510017
4,12.63304659699861,0.027388892446955044,0.02584548993036151,0.12695348117856242
5,13.74553947700042,0.022906459867954254,0.020892983302474022,0.20124124206646254
6,11.397299644999293,0.020458276725063722,0.019772236701101065,0.1864086578466698
7,11.992414776999794,0.019283923941353958,0.017353261122480035,0.2227632325838651
8,11.945601147999696,0.017870313984652362,0.016952082281932235,0.2028827375656143
9,12.322179507002147,0.016981766217698653,0.01671919203363359,0.21924174750169728
10,12.025945547000447,0.01582379142443339,0.01416086545214057,0.22086196629946409
11,12.236725702001422,0.01472971523180604,0.013558307196944952,0.32025000716847957
12,12.408350112997141,0.01308874652410547,0.013119837734848261,0.33586447397555563
13,12.523638799000764,0.012985896784812212,0.012034129118546844,0.389305207911382
14,12.408439669998188,0.010652017795170348,0.011582553619518876,0.3318448594308917
15,11.820147266000276,0.010429009857277075,0.010621691355481744,0.42915821799635134
