epoch,epoch_time,train_loss,val_loss,val_f1
1,11.684562173999439,0.02915901263926442,0.013926196843385696,0.07353611597787486
2,11.630744400001277,0.010829090364424027,0.009975840774131939,0.14159393955396382
3,11.550810345001082,0.00832052219395093,0.007284370600245893,0.28779467374778656
4,11.386503891997563,0.006224578090642733,0.006213548855157569,0.42390241916335647
5,11.332060400000046,0.004991723167688007,0.004479481358430348,0.48276653528658153
6,11.494640150001942,0.00430140055635372,0.004051988958963193,0.4745712976635322
7,11.418370543000492,0.0037435936112704825,0.003912421016138978,0.5386592328227968
8,11.450996833998943,0.0033808469508341916,0.0037851212473469786,0.666736162315962
9,11.54352319100144,0.003268986769885881,0.0037978780455887318,0.6312820181537997
10,11.670337431998632,0.002856200915673293,0.003188378999766428,0.7029394773131569
11,11.688623816997278,0.00259024773882042,0.0030038504701224156,0.6665792018008746
12,11.624452490999829,0.00240085189007076,0.0030079249845584854,0.6812319525412059
13,11.777458182998089,0.0021816483638286005,0.002691960056836251,0.7014080950432907
14,11.37241210600041,0.001974915458608096,0.0029700511586270295,0.7327432130634968
15,11.613330044001486,0.001707682023044881,0.002988464431837201,0.7244528068413614
