epoch,epoch_time,train_loss,val_loss,val_f1
1,3.3648425669998687,0.06645708394547303,0.03492819145321846,0.009199152512497269
2,3.5088920160014823,0.031030981987714767,0.025687077548354864,0.03553204771458007
3,3.24060506800015,0.021326563134789468,0.014868481550365686,0.06798492234823532
4,3.2515945630002534,0.014126592377821604,0.013198047177866101,0.13544826876729116
5,3.2946730319999915,0.01242391715447108,0.01079615787602961,0.15601907080121152
6,3.1784172500010754,0.010987601879363259,0.015680494718253613,0.16689362243211625
7,3.219661425002414,0.010328920309742291,0.010157672921195626,0.21942593578118552
8,3.2864463570003863,0.009230213053524495,0.009231425588950515,0.19244674678871493
9,3.4507801629988535,0.008673236922671397,0.008999007055535913,0.25187934656640754
10,2.9312599299992144,0.008237940755983194,0.007953929482027888,0.2471414813732507
11,3.5631168309992063,0.007385055317233006,0.007546559325419366,0.29877692463634936
12,3.453376188997936,0.0067710489965975285,0.007178592262789607,0.3144626797993192
13,3.3523101350001525,0.006086026504635811,0.006237950059585273,0.31904568527842675
14,3.328455839997332,0.005655970967685183,0.006208675564266741,0.38197789875959076
15,2.9537721179985965,0.005048146533469359,0.005866449908353388,0.3697079037565475
