seq_id,cons_k1_mean,cons_k1_std,cons_k3_mean,cons_k3_std,cons_k5_mean,cons_k5_std,cons_k7_mean,cons_k7_std,cons_k9_mean,cons_k9_std,cons_k11_mean,cons_k11_std,cons_k13_mean,cons_k13_std,cons_k15_mean,cons_k15_std,cons_k19_mean,cons_k19_std,cons_k21_mean,cons_k21_std,cons_k25_mean,cons_k25_std
5s_Flectobacillus-major-1,0.11012215306982398,0.08313586027341029,0.2316223418340087,0.11638362792084488,0.18914667312055827,0.1573912658128552,0.1725263075903058,0.12756671126606237,0.11211934238672257,0.11701136604617605,0.13219901956617833,0.11529397652410962,0.11228555254638195,0.119933899627038,0.1333077598363161,0.10763366798488427,0.07888788469135762,0.0992524208610183,0.12267132140696049,0.09519098995981058,0.09169632941484451,0.1052337633519146
srp_Agro.tume._AE007869,0.051952922344207765,0.06049597375750112,0.05389680210500956,0.07118239337353513,0.03742002621293068,0.07555848818336727,0.012866265326738357,0.031617732391202344,0.0037037037312984467,0.016144070281544454,0.0,0.0,0.0037037037312984467,0.016144070281544454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
srp_Dich.nodo._CP000513,0.11105094980448485,0.10083153606419054,0.12291928790509701,0.12191258475282359,0.13496807999908925,0.13040644947880897,0.10999652072787285,0.1351358727835032,0.15687848553061484,0.12753943324661413,0.08401247523725033,0.10967420567653553,0.12502115368843078,0.13972607744371712,0.08100871071219444,0.10689018930547381,0.13559486269950866,0.14612108336731966,0.08089017458260059,0.12606392307919462,0.12300619333982468,0.13290674180838097
srp_Fuso.nucl._AE009951,0.060918455850332974,0.056160371801360916,0.035234376415610315,0.048887875743188924,0.031029305048286916,0.0630157905437995,0.024048182554543017,0.05679090687219895,0.019835863448679446,0.043542753278957146,0.021388090774416925,0.0660700312170874,0.003333333507180214,0.014529663902916563,0.00357142873108387,0.01556749692285229,0.0,0.0,0.0,0.0,0.0,0.0
srp_Myco.gall._AE015450,0.18479254916310311,0.09257818132192945,0.30427589565515517,0.11465941970394779,0.3345382705330849,0.10206943461152809,0.36452429816126825,0.08106605008520909,0.39852407947182655,0.0707290744910612,0.37730700969696046,0.04400761347174886,0.387454778701067,0.10589190881261498,0.38172597587108614,0.07007156482701511,0.4223630428314209,0.029660732412111528,0.43573308885097506,0.026281778562143338,0.42064139246940613,0.022277514175191904
srp_Myco.spec._CP000580,0.05712841879576445,0.04560554863740019,0.040184041298925874,0.059560846565755485,0.03963300157338381,0.06135171981806279,0.01274961605668068,0.04312334457997117,0.043211737833917144,0.07418644175086057,0.02448994293808937,0.04717762752206562,0.006458333507180214,0.019386198021062312,0.0,0.0,0.00357142873108387,0.01556749692285229,0.0,0.0,0.0,0.0
srp_Ochr.anth._CP000758,0.12100583799183369,0.09057586976455417,0.12884299624711276,0.09968987372484539,0.11616289410740137,0.10612281606816741,0.1180834786966443,0.11647619440658044,0.10513604432344437,0.1056807770269437,0.11919014938175679,0.1213221485865339,0.13404210060834884,0.10992122830084869,0.1103429865092039,0.08319662436877227,0.10799752306193114,0.11156506531008838,0.08378248624503612,0.08051227861909387,0.060256791114807126,0.05595155201772898
srp_Proc.mari._CP000111,0.05881989058107138,0.07041124347722118,0.04235202483832836,0.06911724145793713,0.0342699583619833,0.07430059232899401,0.022479694709181784,0.052149915247394554,0.009401709586381913,0.028718457947419194,0.004347826167941093,0.01895173489013693,0.004347826167941093,0.018951734890136927,0.00416666679084301,0.018162079472691602,0.0,0.0,0.0,0.0,0.0,0.0
srp_Shig.flex._AE016979,0.10241823978722095,0.12250942665800933,0.09853991232812405,0.15719443681031134,0.08878880068659782,0.13976606843539105,0.027142857760190965,0.06544977957423721,0.016250000149011613,0.05017158114671859,0.017692308127880096,0.05357624784872554,0.015757576376199723,0.04789029576917443,0.036783217638731006,0.0740494410558909,0.0,0.0,0.0,0.0,0.0,0.0
tRNA_tdbR00000122-Codium_fragile-3133-Gly-UCC,0.37565849274396895,0.10925420586586598,0.5887167856097222,0.12851819029144138,0.6840158998966217,0.09211273819781297,0.7023716300725937,0.09076201664882619,0.7137712240219116,0.07439598206600802,0.722914245724678,0.07131606455583346,0.7590557366609574,0.0723729412280171,0.7732558786869049,0.0738320682220276,0.7875503271818161,0.053283450410038305,0.750432550907135,0.06785086152772178,0.8111276298761367,0.060037397315104636
tRNA_tdbR00000124-Aedes_albopictus-7160-Gly-UCC,0.12665833765640855,0.1022867598828219,0.21772488690912722,0.09893975127556255,0.20621757134795188,0.16536933221100775,0.22875483371317387,0.16653013972049333,0.1864899557083845,0.1549656156546767,0.2422701045870781,0.15802991068176486,0.19878791645169258,0.13126415020456453,0.2652598612010479,0.1647366182319743,0.21287457197904586,0.15627532683385484,0.15701338946819304,0.1371464746093574,0.2275984238833189,0.16196928575692612
tRNA_tdbR00000282-Ascaris_suum-6253-Met-AU,0.24321539662778377,0.14730373102542524,0.3101901371032,0.2155092374892103,0.3920660253614187,0.23904916781629845,0.2696316510438919,0.2528346124351894,0.25553538277745247,0.22177934691533863,0.19473138228058814,0.2681869912746448,0.2641184121370316,0.18078339932592558,0.21663943417370318,0.23452620626970086,0.29013676866889,0.21274594318239815,0.3369097661226988,0.24677181058464187,0.1993834212422371,0.19841870909681933
tRNA_tdbR00000493-Bos_taurus-9913-Trp-NCA,0.2011154280975461,0.14060078654047084,0.330184031650424,0.20062448688524417,0.2618438623845577,0.17358414384942125,0.32514100559055803,0.22949571086825069,0.2701024867594242,0.1729631717069657,0.3572933584451675,0.11250054813071288,0.2681540478020906,0.17307165589938273,0.30463848188519477,0.14839805732389819,0.25371568016707896,0.17358072896744894,0.26961337104439737,0.16583627942683035,0.2990856863558292,0.1165321880467891
