epoch,epoch_time,train_loss,val_loss,val_f1
1,5.11146017899955,0.05394622964500371,0.025860700057819486,0.02333840043297598
2,4.975868173998606,0.01817481555991759,0.011955879861488938,0.0820499593295237
3,4.992055019996769,0.011699774121013234,0.009911123139318079,0.17024431207490492
4,5.128617585000029,0.009954219463012986,0.008584364841226488,0.15307174960540676
5,5.015152717001911,0.007985871127348835,0.00850127701414749,0.1917902626598574
6,5.008951354000601,0.006816290650453608,0.006533355393912643,0.28773458047474965
7,5.132748711002932,0.006301819362630278,0.005809013498947024,0.25585868874936507
8,5.187842507999449,0.0054586310555242885,0.005473745986819267,0.39321018620441606
9,5.200165686001128,0.005145873578454731,0.005253906216239557,0.3519999698251658
10,4.985535419000371,0.004392690234422936,0.004998084856197238,0.5028534835069448
11,5.118001382001239,0.0039278394522903074,0.003946556069422513,0.4420725182270002
12,4.988329641000746,0.0036683572215517445,0.004753380548208952,0.5136922703443932
13,5.079158079999615,0.003245312197654808,0.005126736650709063,0.5400906285907479
14,5.04729142799988,0.00314661496224166,0.004226695775287226,0.5776507366145001
15,5.0208712040002865,0.0028388812374402534,0.0037436310667544603,0.5800058211369552
