seq_id,cons_k1_mean,cons_k1_std,cons_k3_mean,cons_k3_std,cons_k5_mean,cons_k5_std,cons_k7_mean,cons_k7_std,cons_k9_mean,cons_k9_std,cons_k11_mean,cons_k11_std,cons_k13_mean,cons_k13_std,cons_k15_mean,cons_k15_std,cons_k19_mean,cons_k19_std,cons_k21_mean,cons_k21_std,cons_k25_mean,cons_k25_std
5s_Flectobacillus-major-1,0.2156997811049223,0.10940110883335119,0.36194952949881554,0.11660481763862605,0.336100123077631,0.13039839803472664,0.3449291203171015,0.15457202041605408,0.35205542035400866,0.1208486310613118,0.35221972689032555,0.08434767510460851,0.4033958464860916,0.09030153639237663,0.4008562877774239,0.07809761489609207,0.38381304293870927,0.07665192439330315,0.3558332085609436,0.0677950261877372,0.3804721891880035,0.09078123108823563
srp_Agro.tume._AE007869,0.10546257030218839,0.10838156965400914,0.10309488512575626,0.0838096927466676,0.07090346924960614,0.08875552910944864,0.07827455140650272,0.11519749299726194,0.0539575720205903,0.07115331530063158,0.07794451378285885,0.09192864226196122,0.06442300826311112,0.08983871025963525,0.06557359434664249,0.0796101948437441,0.021693122386932374,0.04010882291990499,0.01428571492433548,0.036421569582405146,0.025159642845392228,0.05103621628021977
srp_Dich.nodo._CP000513,0.12137111146003007,0.10711723658177787,0.07214874383062124,0.11144831145109471,0.05898053646087646,0.0802863512118581,0.06843313723802566,0.08255933084131369,0.038204938359558585,0.06523196257603059,0.045553161576390264,0.06138090970358519,0.01323322206735611,0.03342726936510222,0.0,0.0,0.0,0.0,0.0,0.0,0.003333333507180214,0.014529663902916563
srp_Fuso.nucl._AE009951,0.07080222796648741,0.09044783055630823,0.01889133993536234,0.04359769274907511,0.015584415942430496,0.048018787619557614,0.01589743625372648,0.045836516754426654,0.013473583944141864,0.027119776377790974,0.003448275849223137,0.01503068595621555,0.0,0.0,0.003333333507180214,0.014529663902916563,0.0,0.0,0.0,0.0,0.0,0.0
srp_Myco.gall._AE015450,0.2797286471351981,0.10170865681225341,0.4185039758682251,0.08900252861578291,0.42639519423246386,0.08182277665261267,0.4205396443605423,0.04545320338805743,0.4270791605114937,0.044971507901691125,0.41920183002948763,0.04726999865429204,0.42773959040641785,0.03986508753312439,0.4269450455904007,0.026160605930569295,0.4300574272871017,0.027636051795802415,0.4245048999786377,0.021851788002391737,0.43671166747808454,0.0314202791498739
srp_Myco.spec._CP000580,0.1093928212299943,0.11244642349719046,0.06198957115411759,0.0930354428305972,0.04821961019188166,0.08471027047570336,0.049485893175005916,0.08148991510691092,0.05119592994451523,0.06418822618131607,0.005882352963089943,0.025640582116346098,0.0025641025975346567,0.011176664103523708,0.0073170728981494905,0.03189438132555391,0.0,0.0,0.0,0.0,0.0,0.0
srp_Ochr.anth._CP000758,0.23424721118062736,0.10345195958766304,0.29425571821630003,0.13748330890873087,0.3106045890599489,0.1205325221521208,0.3211633339524269,0.06460578899118163,0.3060810051858425,0.06636376818533313,0.3467951565980911,0.06435970350814713,0.3225716643035412,0.09856776538731342,0.32556057423353196,0.06597579186236738,0.3410809651017189,0.04315227918065098,0.32284348979592326,0.04927697474754616,0.3270838618278503,0.04045165900733471
srp_Proc.mari._CP000111,0.06951611433178187,0.06455043850296055,0.017407407611608507,0.0423600743198635,0.0576586689800024,0.0949991373949247,0.005882352963089943,0.025640582116346098,0.0,0.0,0.00625,0.027243118397129205,0.00625,0.027243118397129208,0.00625,0.027243118397129205,0.0,0.0,0.0,0.0,0.0,0.0
srp_Shig.flex._AE016979,0.15297966226935386,0.2233318741221247,0.149810803681612,0.22609400850158812,0.026666668057441712,0.1162373112233325,0.018181818723678588,0.07925271042629065,0.010000000149011612,0.043588990084933284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tRNA_tdbR00000122-Codium_fragile-3133-Gly-UCC,0.518537101149559,0.13074667944378185,0.6393658220767975,0.1029273929168041,0.6915211349725723,0.09981163337374277,0.7347997158765793,0.06985181019427919,0.7389707565307617,0.06633038644973155,0.7248579561710358,0.05998794808933813,0.7254328787326813,0.07682082907180637,0.7554507464170456,0.06862950649949191,0.7263705402612686,0.06450449470036494,0.7306152611970902,0.058860212950533286,0.7392038017511368,0.048838723237313995
