seq_id,cons_k1_mean,cons_k1_std,cons_k3_mean,cons_k3_std,cons_k5_mean,cons_k5_std,cons_k7_mean,cons_k7_std,cons_k9_mean,cons_k9_std,cons_k11_mean,cons_k11_std,cons_k13_mean,cons_k13_std,cons_k15_mean,cons_k15_std,cons_k19_mean,cons_k19_std,cons_k21_mean,cons_k21_std,cons_k25_mean,cons_k25_std
5s_Bacteroides-capillosus-1,0.32012405171990393,0.1766365513322088,0.34170408807694913,0.22173026910505134,0.380492328107357,0.140861334540273,0.329493173584342,0.15227241263057806,0.3704975597560406,0.15418349422271221,0.42665760293602945,0.12653588140790317,0.4287462219595909,0.11797990294941965,0.37346293590962887,0.11661854007998287,0.38470029532909394,0.06423302658141992,0.3757740169763565,0.08770890375621036,0.3766998305916786,0.06904690735264195
5s_Candida-azyma-1,0.3526716507971287,0.13659979539259356,0.29892234560102227,0.146650229172566,0.3899755373597145,0.13625154153897803,0.44216901287436483,0.10617476900121417,0.4330459892749786,0.06690749193248378,0.3935576185584068,0.09065103258393135,0.3985111001878977,0.09373871990448386,0.38437622487545015,0.07558469966444803,0.3851736210286617,0.07441303018790987,0.381634920835495,0.06759319701020094,0.38249019533395767,0.08855299005444771
5s_Chaetomorpha-moniligera-1,0.5260007888078689,0.11998324608606821,0.5504800096154213,0.11339442609379126,0.5559131979942322,0.105164633230699,0.5617154911160469,0.0764175905516945,0.5702093616127968,0.09039303639066086,0.5619292259216309,0.07983641354209008,0.5649257376790047,0.05947511588139543,0.5389155000448227,0.08135765077753991,0.5438512280583382,0.0585702644735078,0.5468367457389831,0.07128475693811522,0.5624346286058426,0.06759072821914527
5s_Erythromicrobium-ezovicum-1,0.47759014964103697,0.13695786641100907,0.5275584276765585,0.19362913760501926,0.6627542734146118,0.10830870491018671,0.5915853932499886,0.14062450459230402,0.5906963750720025,0.10291739919147767,0.6067249715328217,0.08914335052379219,0.6027990385890007,0.08009865885824373,0.6394162803888321,0.09521280541722892,0.635771843791008,0.0645346782582836,0.6060030803084373,0.08530376549922966,0.5983212903141976,0.07238114359974337
5s_Methanobacterium-formicicum-1,0.5035677507519722,0.15560648079113187,0.4869986310601234,0.16588060505804764,0.5203223109245301,0.1300280887413309,0.49275810867547987,0.12304456890225803,0.5132897138595581,0.08988109390708408,0.5252708196640015,0.07718052534153005,0.4853761523962021,0.10104379568857087,0.515987665951252,0.0755589464923184,0.503008309006691,0.04850555234808274,0.5118736192584038,0.04693166885775643,0.5249008893966675,0.06160887180225963
5s_Nadsonia-fulvescens-1,0.5792969405651093,0.09158445765782049,0.6788203716278076,0.07377700052765311,0.6676337391138076,0.051892454757531736,0.6794058889150619,0.027060191487885223,0.6790410667657852,0.018189960708771886,0.68165582716465,0.012555966073884981,0.6785110414028168,0.02153168081609045,0.6829112410545349,0.0070099432560861066,0.6816533774137497,0.010957571413090431,0.6828895926475524,0.005884700512280953,0.6810389399528504,0.004935073852539063
5s_Thiovulum-sp.-1,0.3529707547277212,0.16507554654801046,0.4402107112109661,0.14170290454071924,0.4055540584027767,0.11937072691585912,0.43913541063666345,0.10068459402153242,0.40684759318828584,0.0787517179277516,0.3877002090215683,0.0609575139333492,0.4140665426850319,0.05822247724132431,0.40038263648748396,0.049913084609783866,0.3858419805765152,0.05416710395749856,0.37556484937667844,0.031837481144121556,0.3815405011177063,0.037216609575689064
srp_Anab.vari._CP000117,0.1234665246680379,0.1589261234066971,0.13757496140897274,0.1769506587818323,0.05835135206580162,0.11178300576112246,0.04947558920830488,0.08442536864920645,0.03147560376673937,0.06372198555727762,0.005000000074505806,0.021794495042466642,0.0,0.0,0.0025641025975346567,0.011176664103523708,0.0,0.0,0.0,0.0,0.0,0.0
srp_Chlo.tepi._AE006470,0.5336610227823257,0.12224596542151858,0.6350465536117553,0.08778933985853006,0.659936772286892,0.10334497437005416,0.6450656995177269,0.06498578532658321,0.6869166046380997,0.044588685939072295,0.6850314944982528,0.04552887142338506,0.6945207267999649,0.03444707950356727,0.7062016397714614,0.04562538923280616,0.6977302610874176,0.04723450199456499,0.7273617029190064,0.03597138167934818,0.7137349307537079,0.0459123659374977
srp_Heli.pylo._CP000241,0.2107954015955329,0.12224466016467324,0.17565861567854882,0.1105442900286284,0.18070990331470965,0.10027249000786279,0.19147334471344948,0.07412107684952707,0.1680319096893072,0.08805362219683534,0.16894436068832874,0.07934458384133349,0.1453921191394329,0.06882569947726891,0.1841755647212267,0.07761151293632015,0.15177508275955914,0.058525145712360185,0.15349494740366937,0.055013199603161096,0.15399752371013165,0.04789678085255164
srp_Magn.magn._AP007255,0.7986478298902512,0.11601406466826679,0.8473512306809425,0.12894722601801362,0.8879439979791641,0.07115103765467551,0.9423734754323959,0.06324153724361616,0.9373643577098847,0.06452738663586595,0.9638701528310776,0.04526541469917947,0.9565569072961807,0.05386951150075781,0.9598601251840592,0.055205052979883165,0.9686947107315064,0.054036268929093606,0.957376891374588,0.051883989238538104,0.9728872567415238,0.042813090608235814
srp_Meso.viri._AF166114,0.2718102682381868,0.17344675729527884,0.33165234364569185,0.17938388105587225,0.2885211998596787,0.1818464780368983,0.296477772295475,0.1614245894185739,0.27439007386565206,0.17146589363651968,0.3258116561919451,0.13915360015234526,0.3577207513153553,0.15734824983032836,0.3329507432878017,0.10397964318455627,0.31371924430131914,0.10493646869929986,0.3517932675778866,0.13333905310854635,0.33653088212013244,0.08004332278366819
srp_Myco.gall._AE015450,0.5299153998494148,0.13590302578214092,0.6306950986385346,0.10611423766495084,0.6123538851737976,0.07846236666164196,0.6171196594834327,0.0721799409723753,0.5955677777528763,0.06626051429403808,0.6126414775848389,0.04823028031762574,0.6114419937133789,0.06573763611376383,0.5917635381221771,0.052674991436035254,0.59618638753891,0.035615427213100355,0.6167719334363937,0.05695779660609443,0.6168331235647202,0.03530954152764973
srp_Myco.pulm._AL445565,0.3700234591960907,0.14648240628384682,0.4146933019161224,0.15663268376819298,0.4491727247834206,0.09855714223870435,0.35911454260349274,0.06912340462082164,0.41676397547125815,0.08973762024430174,0.34340613558888433,0.06961750762684098,0.34657383859157564,0.07375772542817828,0.3612310290336609,0.0555590844847696,0.3840205639600754,0.07163931593012907,0.3605103000998497,0.07228227961849332,0.35933867543935777,0.061071561073769244
srp_Myco.vanb._CP000511,0.4345259964466095,0.13305044160387464,0.5241517916321754,0.0772205190676542,0.5196221932768822,0.060335498051733244,0.539591233432293,0.04645898235288242,0.5535173535346984,0.04804018577112697,0.5616480112075806,0.04373041877676059,0.5655480176210403,0.0261612205840551,0.5716586261987686,0.030674443991097977,0.5623461723327636,0.018943454311018938,0.5687781363725662,0.026945973982425663,0.5635217934846878,0.020693207625058243
