epoch,epoch_time,train_loss,val_loss,val_f1
1,33.10818348999965,0.04554126293611104,0.018179597856942564,0.10110290790633242
2,33.558433624002646,0.015190289685810645,0.01275020616594702,0.1775939786380427
3,33.32606301600026,0.010256093413400369,0.008743880112888291,0.3270086189365732
4,33.28926140000112,0.0075091391061176,0.006750887987436727,0.46601346776312064
5,33.91483617299673,0.006098324630966806,0.00587505626026541,0.4682470149069683
6,33.72120836299655,0.005238489790518922,0.005627336795441806,0.4971069663722579
7,33.33832440900005,0.004446477289164923,0.0047887922410154715,0.5214302358131927
8,33.814154417999816,0.0040682724339696835,0.004303243447793648,0.6776567637000341
9,33.972029466000095,0.0036291976286993016,0.0037957177410135046,0.6463801885947382
10,33.76184722999824,0.00321594767105641,0.003598485556722153,0.7264485377207278
11,33.93901652400018,0.002703714752331464,0.0037928548190393485,0.6713311917076068
12,33.48612621400025,0.0025678742466142446,0.0033172745679621585,0.7364355982956587
13,33.68296092300079,0.00230781305544665,0.0034378503405605443,0.7256750845187956
14,33.65285853200112,0.002113541110151073,0.0033943804301088676,0.781962078385008
15,33.82253197499813,0.0019119003939801666,0.003602557408157736,0.7631510601051775
