epoch,epoch_time,train_loss,val_loss,val_f1
1,6.251252949998161,0.06671652564158043,0.03749080002307892,0.01603115002460933
2,5.975098150000122,0.03039735493560632,0.02026380132883787,0.04916721692446998
3,6.165275024999573,0.01632797537992398,0.013755226042121649,0.07368550884491358
4,6.495330151999951,0.013749705255031585,0.016290747094899416,0.14405797394383257
5,5.99953985799948,0.012993834850688776,0.011459951056167483,0.18433375055873186
6,5.883013116999791,0.01158598493784666,0.010258511640131474,0.12817441903954166
7,6.01259029799985,0.011345088202506303,0.010565640171989799,0.1628251865214463
8,5.835135430999799,0.010233430642013748,0.009904089150950313,0.14901689600207574
9,5.864427410000644,0.009625435636068384,0.00925229606218636,0.20052766154746302
10,5.839602686002763,0.009108170711745819,0.008165604434907436,0.15985581931695783
11,6.138054464998277,0.008422649232670665,0.008443387923762202,0.2036671125205045
12,6.203694975996768,0.007416219435011347,0.007952896878123283,0.25214540905121935
13,5.830356714002846,0.007053837816541394,0.007129861158318818,0.21414108742496357
14,6.127138697000191,0.006466004888837537,0.007132112514227629,0.3099378129833228
15,5.631927488000656,0.0060030629703154165,0.00623548065777868,0.350798678380808
