seq_id,cons_k1_mean,cons_k1_std,cons_k3_mean,cons_k3_std,cons_k5_mean,cons_k5_std,cons_k7_mean,cons_k7_std,cons_k9_mean,cons_k9_std,cons_k11_mean,cons_k11_std,cons_k13_mean,cons_k13_std,cons_k15_mean,cons_k15_std,cons_k19_mean,cons_k19_std,cons_k21_mean,cons_k21_std,cons_k25_mean,cons_k25_std
5s_Flectobacillus-major-1,0.18881117906421424,0.1285572953838534,0.2324260650202632,0.16783205117568098,0.21129917819052935,0.1626552700075271,0.17392148077487946,0.16033994710403485,0.17028944976627827,0.11675437750071396,0.1960755355656147,0.15906332687713864,0.12361218146979809,0.13674018600200996,0.1511698342859745,0.11817174827817609,0.0851459052413702,0.10991619836838605,0.13547086119651794,0.12494328347668104,0.09388526976108551,0.09363861745838484
srp_Agro.tume._AE007869,0.16311448961496353,0.13552619836110413,0.2125519199296832,0.17165240185620037,0.1303426843136549,0.12581212109536818,0.14043783396482468,0.1672224063135405,0.07654730677604675,0.09401944827565852,0.050899264961481096,0.06200090354673733,0.08982648737728596,0.1296637142368981,0.069237719476223,0.06707144802333717,0.0074074074625968935,0.022222222387790678,0.040211641043424604,0.036385040403776416,0.03697691299021244,0.06937166480444101
srp_Dich.nodo._CP000513,0.2147381231188774,0.09610721209247482,0.2681871401146054,0.16201849406951155,0.2735588405281305,0.13618617202150995,0.27694120947271583,0.15550951564796506,0.28142553865909575,0.11987596989280706,0.27318727150559424,0.11818815295215934,0.3244277469813824,0.09457740905347807,0.25884887501597403,0.11057417828017048,0.26968488171696664,0.07898273326172461,0.2078908883035183,0.07426528119477091,0.24206052720546722,0.06281321508691624
srp_Fuso.nucl._AE009951,0.0741152448579669,0.057338315716731834,0.06867396272718906,0.09068291074723012,0.028934746608138086,0.036779644720383496,0.022245206125080585,0.04827828838597514,0.013733005709946155,0.03769816019469738,0.005882352963089943,0.025640582116346098,0.003125,0.013621559198564602,0.0,0.0,0.0,0.0,0.003125,0.013621559198564602,0.0,0.0
srp_Myco.gall._AE015450,0.42328219637274744,0.09511031597386786,0.5346796497702598,0.11304779302021145,0.6027456879615783,0.08463524566489458,0.5866636812686921,0.09866199985591771,0.6053304508328438,0.07150807996802813,0.6158332780003548,0.07839191865259106,0.5850137010216713,0.06371897177537626,0.5772216096520424,0.07370682903495082,0.5904574617743492,0.05433763985370179,0.5992516845464706,0.03950065004655189,0.5734675168991089,0.04558303764671927
srp_Myco.spec._CP000580,0.10357419811189175,0.13152180646788042,0.1649892570450902,0.11482562822314334,0.14762531500309706,0.13327500322237412,0.12490623015910388,0.0938351354972565,0.1357109185308218,0.13490300512768433,0.09084930121898652,0.1054624557586372,0.1109502449631691,0.0905917099777366,0.0998154029250145,0.09037599984093216,0.09804594814777375,0.07999251815229855,0.05133976470679045,0.06675340493329258,0.0749248769134283,0.06507065819527108
srp_Ochr.anth._CP000758,0.32578221037983895,0.14717334533747795,0.3666242979466915,0.13723959016757256,0.38130893409252165,0.0696361563641996,0.356083357334137,0.06919274555790586,0.3767936542630196,0.057077018513287364,0.37849184647202494,0.06982368102669359,0.3764451861381531,0.055809625063904134,0.3752196282148361,0.04294912474523986,0.36868886798620226,0.02452645170650191,0.36280769407749175,0.03929651968581405,0.37263437509536745,0.01750812138220284
srp_Proc.mari._CP000111,0.21900061294436454,0.16717654218427966,0.17154044583439826,0.15872177501967327,0.25046751350164415,0.15956690565359466,0.19669071733951568,0.16945441587848328,0.12533601336181163,0.1467786786374787,0.17348260693252088,0.15466690313444448,0.11941176690161229,0.12751812299421392,0.200885795801878,0.10335407657430372,0.14681888669729232,0.13535458550365892,0.17461300417780876,0.10608461798607352,0.15600490421056748,0.1297591618058649
srp_Shig.flex._AE016979,0.3945892181247473,0.2820347885181245,0.5444546967744828,0.30723299208415294,0.5081499204039573,0.2973273061648465,0.5286255478858948,0.33748453344948337,0.546812092512846,0.2555159634511388,0.5685389690101147,0.29151044312683877,0.5008042044937611,0.2801893719402243,0.5046778313815594,0.23904899930099371,0.5994730353355407,0.28667230343819544,0.5277784809470176,0.29809784888884044,0.5786251366138458,0.20106864061207677
tRNA_tdbR00000122-Codium_fragile-3133-Gly-UCC,0.527820511162281,0.1965686339463271,0.6472455114126205,0.1324202831738885,0.7204126521945,0.13096403051421712,0.8229697108268738,0.06723773871806532,0.7714900493621826,0.08355020577165813,0.7845010906457901,0.07936682971883981,0.7794994652271271,0.07900591475690855,0.7728973269462586,0.06261869591903262,0.8003782868385315,0.06458865435179205,0.801959702372551,0.04744775136806098,0.8097609281539917,0.05947768969216172
