epoch,epoch_time,train_loss,val_loss,val_f1
1,322.9345205540303,0.0618657997483617,0.015581575821785406,0.4354403972476096
2,324.2940981760039,0.011944003168062257,0.0190392614438616,0.5639662473661099
3,323.4207409340306,0.008197634221683141,0.006688347827621746,0.7280516424581646
4,322.5264474020223,0.005995771251681944,0.006539914981815322,0.7498101725489654
5,323.3766138459905,0.004603345692616525,0.004922775870146251,0.8377802010788553
6,323.95091580500593,0.00370544848047206,0.005139429541037086,0.8314601149485065
7,323.48721278703306,0.003272968085610028,0.0037624117792530477,0.8642863774003646
8,322.1453727700282,0.0028281015726184847,0.0035599833548379443,0.884644566273947
9,322.63570555800106,0.002474394723402538,0.0030952012587884634,0.9140797224795406
10,322.91705577104585,0.0019932442670960436,0.00318044952458793,0.9162738436000628
11,323.1142758729984,0.0018142455388899601,0.002908815294082662,0.9114115557259269
12,324.12105864600744,0.001516000717592178,0.0029738918753025047,0.9303756889200518
13,323.0338111469755,0.0013110874010209973,0.00296146911535487,0.9325734706418989
14,321.15337919897866,0.0015814851589638788,0.0028481901040897525,0.9395168577744819
15,322.7731269770302,0.0013778498454072904,0.0029363485165917174,0.943353366519471
16,323.9464315439691,0.001029523752509399,0.0029069929032107472,0.9429567814356549
17,322.6007392509491,0.0008790548198224229,0.002928272942358751,0.944893212505294
18,323.58000512601575,0.0008412357636719883,0.00293594225020089,0.9507196056730436
19,323.32287485001143,0.0010696386253078662,0.0045034611950917494,0.8878715587660037
20,322.38518302695593,0.001448941665973413,0.002558209594883073,0.9360675553337369
21,323.5305269029923,0.0007517034950990197,0.0029145818243078198,0.9483295123452237
22,323.46120001899544,0.0005745041830699659,0.002930496901736378,0.9558742464436347
23,322.28811247396516,0.0006392438135153184,0.002927761551176048,0.9604273409183408
24,322.8817570449901,0.0006296158206520612,0.003407459627788771,0.9407724750645913
25,322.5490383670549,0.0006473083534851732,0.0028559838766790795,0.938898319836237
