seq_id,cons_k1_mean,cons_k1_std,cons_k3_mean,cons_k3_std,cons_k5_mean,cons_k5_std,cons_k7_mean,cons_k7_std,cons_k9_mean,cons_k9_std,cons_k11_mean,cons_k11_std,cons_k13_mean,cons_k13_std,cons_k15_mean,cons_k15_std,cons_k19_mean,cons_k19_std,cons_k21_mean,cons_k21_std,cons_k25_mean,cons_k25_std
5s_Bacteroides-capillosus-1,0.3576482892036438,0.12055315155782242,0.4979407548904419,0.12864581735506642,0.5026397749781608,0.1362642590223744,0.5828466057777405,0.10071817132531814,0.5077754184603691,0.10806139187370477,0.5552763566374779,0.09542788067117378,0.5511267259716988,0.09899220283187272,0.5466153472661972,0.0834953237487439,0.5500969812273979,0.04454685779549018,0.5475666150450706,0.07931909962843088,0.5239925399422646,0.06299001391699854
5s_Candida-azyma-1,0.2938378147780895,0.09401436277260448,0.39900384098291397,0.09963678973680284,0.4219906657934189,0.11734657715509428,0.460160893201828,0.07900277230714227,0.4398811459541321,0.09973463248345017,0.4345133364200592,0.10614647678825606,0.40846440494060515,0.0866923527952764,0.4205657795071602,0.08703875800371104,0.41937116980552674,0.06545390705828198,0.4017414227128029,0.07233765419925038,0.41528066247701645,0.06975982874389174
5s_Chaetomorpha-moniligera-1,0.34282445833086966,0.07605787113482701,0.5235046342015266,0.09743731734792584,0.5610951811075211,0.0949257666923463,0.5723766013979912,0.0840494478121031,0.5355175793170929,0.06714766369502316,0.539135004580021,0.08525245495596584,0.5268106088042259,0.05574803907211501,0.5599075958132744,0.04050805454047663,0.530464944243431,0.028537397509538993,0.5378625079989433,0.06289809402452587,0.5343538641929626,0.03200991169165839
5s_Erythromicrobium-ezovicum-1,0.38504579700529573,0.15596287023009459,0.6489741578698158,0.13738879798824546,0.6864086523652076,0.14156522119773624,0.7415897861123085,0.10128078407554168,0.6905218124389648,0.09145844293485111,0.7414949104189873,0.09751533090998307,0.7471394598484039,0.049929401743024814,0.7596843332052231,0.052215284051959424,0.7307592302560806,0.0981067662634147,0.7438629448413849,0.06627788467475262,0.7567302823066712,0.051954558459626425
5s_Methanobacterium-formicicum-1,0.4352728001773357,0.08007888840842252,0.5830371618270874,0.0967088698593883,0.6173061788082123,0.06335790161656399,0.6554031550884247,0.07902039540380312,0.6436741679906846,0.07169347317418032,0.6698721423745155,0.07568295190157305,0.6923898339271546,0.04973690976184593,0.6969092488288879,0.04727412998021641,0.6930015385150909,0.03659566083483987,0.7017353445291519,0.03454060483641688,0.6981549382209777,0.029244002368717183
5s_Nadsonia-fulvescens-1,0.4922409772872925,0.13832405179841425,0.6875688299536705,0.11340078285228541,0.6963025122880936,0.09638778748410759,0.7208857119083405,0.06177358579866791,0.7363983273506165,0.0906819377125747,0.7167424172163009,0.05553175275552745,0.7133864462375641,0.07369438481531207,0.7388687998056411,0.06418148670482386,0.7342024803161621,0.04999884680497708,0.7442949742078782,0.05833362167892476,0.7456717908382415,0.05908776565774882
5s_Thiovulum-sp.-1,0.3697176709771156,0.07308145070450375,0.5341223567724228,0.08938294978448515,0.5524862214922905,0.08172638565051571,0.5316650539636611,0.08049838917771283,0.5534763738512993,0.04403249220694305,0.5507826760411263,0.06016670855168726,0.5550716802477836,0.047374610990988865,0.5615416958928108,0.0359798315136463,0.5573611125349999,0.03585770621249548,0.5433076709508896,0.0281113974294381,0.563026973605156,0.017854618025790518
srp_Anab.vari._CP000117,0.12325800629332662,0.14724823223372654,0.19611038640141487,0.18640040889140308,0.0963108928874135,0.15124799409613437,0.09764956142753363,0.10652609359992285,0.06547454129904509,0.10383157979238083,0.05997395291924477,0.12563481683187736,0.07020250167697668,0.1042109568313083,0.027846515737473966,0.053551152432601834,0.005195681564509868,0.015588505152272239,0.007500000111758709,0.023848480390793684,0.0,0.0
srp_Chlo.tepi._AE006470,0.4049548156559467,0.09360859101078077,0.43108144626021383,0.14410721588707825,0.4849691569805145,0.09872640784923722,0.41518598720431327,0.10568730251963639,0.45079860985279085,0.07181541633058296,0.4504624351859093,0.06983986889461302,0.4110496237874031,0.07564609653679942,0.43702855706214905,0.06782868364139494,0.4569095954298973,0.06292517793880446,0.4287113189697266,0.043796833533057945,0.4186004400253296,0.04687626867695388
srp_Heli.pylo._CP000241,0.2826335944235325,0.11405861064777457,0.3644869953393936,0.0927090214978096,0.3383004978299141,0.10622451114541501,0.3943060800433159,0.11132930776712306,0.34269932731986047,0.10693780059353174,0.40050454810261726,0.07907272616169927,0.3981357470154762,0.11024244995128123,0.4076587326824665,0.08062984911746851,0.39270736202597617,0.08720079453330705,0.4598463624715805,0.06167645102163467,0.42520463690161703,0.05996224096622486
srp_Magn.magn._AP007255,0.545903655141592,0.2955584163142459,0.8614861279726028,0.19407735305337778,0.8088154181838035,0.20189857783617124,0.8504268318414688,0.12775318154495344,0.8822658836841584,0.13635503733734808,0.9128065288066864,0.0969315677220737,0.8874401897192001,0.13860791515505935,0.935173723101616,0.08366664055868081,0.9515479892492295,0.08569352215850656,0.94248366355896,0.08138763582099608,0.9511499375104904,0.0823847563675042
srp_Meso.viri._AF166114,0.15667676981538534,0.10128711567997728,0.21829311028122902,0.14083392551503707,0.22282282039523124,0.16432168767402958,0.27756175920367243,0.15151342093230893,0.33717605620622637,0.1223255070439083,0.3332867056131363,0.12170692121016351,0.36071102544665334,0.05259628552356563,0.34846472889184954,0.12175474789106919,0.35175684094429016,0.09135913914528987,0.3801804885268211,0.03209574310273251,0.36544118374586104,0.03314834264270793
srp_Myco.gall._AE015450,0.3923519991338253,0.13644425429674897,0.5406897231936455,0.10378112394125855,0.5390578299760819,0.1101369767650719,0.49488700926303864,0.08424863922566256,0.49357054084539415,0.06607214246846128,0.491423973441124,0.051200874401950515,0.48494340777397155,0.045809131806412544,0.5111557438969612,0.05838234802065011,0.4831590637564659,0.030582587829641062,0.4921468749642372,0.04506770370653111,0.47310344576835633,0.007883409759725533
srp_Myco.pulm._AL445565,0.3077255517244339,0.15345602598555855,0.44768632426857946,0.13604687080579642,0.49308079555630685,0.1378858655354767,0.4601374976336956,0.1460897365897037,0.5334129616618156,0.10784764795851992,0.5773872897028923,0.06968716334307047,0.5786244422197342,0.0998915083802027,0.5546228736639023,0.07572378303835049,0.582474160194397,0.06834685020212541,0.5947239518165588,0.07045544575977428,0.5943144798278809,0.07681596229308212
