epoch,epoch_time,train_loss,val_loss,val_f1
1,22.420837289999326,0.03414015546734408,0.013431909726932645,0.1184421115407487
2,22.551725471999816,0.011183067199253426,0.010278342699166387,0.15567152830998943
3,22.944905285999994,0.00821064638457899,0.007141589245293289,0.2731296656730492
4,22.633832021998387,0.0056046678347322415,0.005089081547339447,0.4694199595750445
5,22.595860608002113,0.004653265819826171,0.0042407654982525855,0.5233010545406235
6,22.457743117000064,0.0038322893486497558,0.004073537129443139,0.5761744221109671
7,22.347721310998168,0.003283445308109613,0.0036481889692367986,0.5547495623807888
8,22.803403634999995,0.0029139525796044764,0.0032634199669701047,0.6235867522881742
9,22.260346717001084,0.002519972283231813,0.00362495613808278,0.5723254046958961
10,22.409555342001113,0.002115317104259638,0.0027971805902780034,0.7334197843554225
11,22.770027440998092,0.0019999351764948465,0.0027451733767520636,0.7366857920793999
12,22.614704204999725,0.00164123319293827,0.0035010645224247128,0.6483293782021324
13,22.60428743800003,0.0015283352862695218,0.0027657398604787886,0.8001020108190058
14,22.492395796998608,0.0013206254706468698,0.0028958362599951215,0.7945027990343708
15,22.621846377998736,0.00126204226994667,0.003401460257009603,0.7456700602702161
