epoch,epoch_time,train_loss,val_loss,val_f1
1,33.61739608296193,0.014980785485604787,0.0049438305579168704,0.4230455701647539
2,33.355724769993685,0.0032791217976580076,0.002707795925764902,0.6627168442189361
3,33.483154505025595,0.002136245383531213,0.0019124991888710265,0.7242086546093361
4,33.58593252801802,0.0015447781684827357,0.001839375962374796,0.7758016501995094
5,33.573175319004804,0.0012930769662130761,0.001332158772589307,0.8610158348889674
6,33.56253088498488,0.0009583184611553491,0.0012939517050392754,0.8598926028277692
7,33.68300481396727,0.0008048212710876801,0.001236380797131094,0.8728405476270642
8,33.54955624899594,0.0006943519852455192,0.0011016604298727062,0.8950030204297398
9,33.612843053997494,0.0006206664579689361,0.0012293579669043037,0.8889909003573172
10,33.62414871802321,0.0005460316215114486,0.001181968314514292,0.8998489862762523
11,33.68309419899015,0.0004786751616731564,0.0011662221376532581,0.9038230874021489
12,33.76133986096829,0.0004435336288578731,0.00180668892108383,0.8914801986603004
13,33.51689550298033,0.0005949686915648066,0.001344147861544471,0.8794851240915095
14,33.668648683000356,0.00035000141625300896,0.0011815895039913372,0.8926107271318301
15,33.70482581399847,0.00035156407408591217,0.0010382032204448144,0.9345328927925243
16,33.68501022696728,0.00030493777452134926,0.00104175109048936,0.9265772338167843
17,33.488020471995696,0.0003439680258376822,0.0013306581528515129,0.9342671697861689
18,33.61045767297037,0.00025711965769529665,0.0011264309609262339,0.9384702808342111
19,33.62931951601058,0.00023747406756037352,0.0011322184690648466,0.9357385397712881
20,33.64917023997987,0.0002318122182600746,0.0010938925876881962,0.9299996328015493
21,33.727832289994694,0.0002038835751569409,0.0011940217820414671,0.9470726185283892
22,33.55493992898846,0.0002620242767116019,0.0013829190607668415,0.8936120689251558
23,33.56727006699657,0.0002404574423617932,0.0012139460009741182,0.9324659748332366
24,33.53908732399577,0.00020706958052438368,0.0011807538889450203,0.94272293504685
25,33.689244559034705,0.00015983518253357782,0.001191116347587828,0.9288883057871237
26,33.60919371800264,0.00030174295899745753,0.0011180427463318926,0.9448555472634006
27,33.56837580498541,0.00016551336028081503,0.0011769994797205805,0.9267783946140701
28,33.73412694100989,0.0001568510706560065,0.001162358979378961,0.9433488848059042
29,33.61471357004484,0.00013569926894137335,0.0012441062451017941,0.9466529169402065
30,33.48476291896077,0.00015726664440944771,0.001195875296240235,0.9342527505269668
31,33.72222854098072,0.00014653362388957205,0.0010220933889850757,0.9471203943115545
32,33.55023723404156,0.0001267062672333487,0.0012300345741503658,0.9470735545727546
33,33.70637191698188,0.00012890597471853322,0.0013572115426436593,0.9448356092109289
34,33.66385916102445,0.00018366873061815764,0.001167311759516075,0.9418829684924572
35,33.71040510304738,0.00015080612827720417,0.001308693062619777,0.9370288666436035
36,33.77432232297724,0.00021724122656654926,0.0011418972854625772,0.9497252470734774
37,33.61350893002236,0.0001414511462092556,0.001329921981893164,0.9492056462653784
38,33.562229290022515,0.00011213671478928737,0.0012145936028085497,0.94920398188249
39,33.66977501200745,9.702202627412871e-05,0.0012710453965333183,0.9545877617458908
40,33.71023808798054,9.710301978200731e-05,0.0012255417271983882,0.9406515315161136
41,33.80456111795502,0.00011425058903590153,0.0011705563631037082,0.9495678363259962
42,33.6758995350101,0.00015643464559242303,0.0012821743644027505,0.9540722827477237
43,33.58246078703087,0.00012045584308430696,0.0011221538454745984,0.9429752524924983
44,33.76004300400382,0.00012631310458505868,0.0011057213248085614,0.9466051133770959
45,33.79409999900963,0.00011023780438944438,0.0012122838471655662,0.951899355709318
46,33.58692000003066,8.01676803901281e-05,0.00102105667124515,0.9510913437700623
47,33.68942887801677,6.579065681950617e-05,0.0012361523657028587,0.9513727951383564
48,33.52392152399989,0.00017609809784514742,0.0012601642265612956,0.9470256673275186
49,33.72032569599105,0.00010200417440044055,0.0012016018840951027,0.9534905918034747
50,33.60098343103891,6.945500416731498e-05,0.0011064599299210197,0.9508997958180596
