seq_id,cons_k1_mean,cons_k1_std,cons_k3_mean,cons_k3_std,cons_k5_mean,cons_k5_std,cons_k7_mean,cons_k7_std,cons_k9_mean,cons_k9_std,cons_k11_mean,cons_k11_std,cons_k13_mean,cons_k13_std,cons_k15_mean,cons_k15_std,cons_k19_mean,cons_k19_std,cons_k21_mean,cons_k21_std,cons_k25_mean,cons_k25_std
5s_Flectobacillus-major-1,0.19159514429047703,0.09878672822879712,0.30884012654423715,0.13526975975494426,0.318614586815238,0.13265729170416843,0.2992053560912609,0.13189082813593958,0.28605152703821657,0.13781692871362083,0.3352813057601452,0.09707524931168901,0.3374644160270691,0.1040876939309255,0.33292761668562887,0.08749679978314132,0.3039131611585617,0.07797578460157835,0.33564896434545516,0.05001724617795882,0.33244273960590365,0.0864444107860775
srp_Agro.tume._AE007869,0.17636125162243843,0.16606512302628132,0.18152790777385236,0.15705966684224215,0.10020937025547028,0.11165288338457838,0.10227624997496605,0.12092912139468591,0.07878691032528877,0.08256296862777114,0.07385853864252567,0.10885138252615333,0.05788260400295257,0.09359951055756252,0.09926320463418961,0.1433859676990197,0.021455027163028717,0.03982601192846206,0.014039409160614014,0.04212542879905934,0.040825124084949496,0.07043137359357397
srp_Dich.nodo._CP000513,0.15888606933876873,0.1039294433677309,0.15179777313023807,0.12785835673729634,0.15377508699893952,0.1271311755284912,0.18224889934062957,0.1446873694852872,0.17638920359313487,0.11255985911459682,0.14999652989208698,0.13872785020603662,0.12459976598620415,0.10893320275090747,0.10903271213173867,0.07778094871527962,0.11465085931122303,0.10148253181178726,0.08547946717590094,0.08969843240640749,0.06929788924753666,0.05870697521867815
srp_Fuso.nucl._AE009951,0.0634326683357358,0.07232805600762858,0.04516735579818487,0.059467136331801576,0.02012133542448282,0.028019052958762933,0.03095307983458042,0.05047942141587076,0.003125,0.013621559198564602,0.0074074074625968935,0.022222222387790678,0.007275132462382317,0.021829405348375814,0.007019704580307007,0.02106271439952967,0.003333333507180214,0.014529663902916563,0.0,0.0,0.0,0.0
srp_Myco.gall._AE015450,0.414851289242506,0.09343358981529697,0.5393414407968521,0.11345559084334877,0.5358037352561951,0.12218882832887176,0.5235097467899322,0.0960436815992385,0.511799256503582,0.09666551740515893,0.5327100262045861,0.08825195044838645,0.5064152553677559,0.08793218935667835,0.48786723613739014,0.05726982648910297,0.4752883642911911,0.043710345266928095,0.5156546697020531,0.06723992494160157,0.46071952432394025,0.04472307843628522
srp_Myco.spec._CP000580,0.19988828552886845,0.11800618134021026,0.233913329616189,0.09648200861085404,0.16802647132426501,0.12017706307011113,0.16494481302797795,0.11362940652911518,0.2013356788083911,0.13226630773910159,0.1491870092228055,0.11103434708762971,0.1405274434015155,0.10200011044529918,0.17836463637650013,0.09560155622165772,0.1478714792057872,0.06723689910612637,0.1750211760401726,0.08292158118220473,0.1268125556409359,0.06825812937379179
srp_Ochr.anth._CP000758,0.29877694249153136,0.13395102841893933,0.35246174074709413,0.1447353941585567,0.3500313192605972,0.10995551673502492,0.29801647998392583,0.10069873888999248,0.3182933457195759,0.12039471873604281,0.3448128245770931,0.08490654122311285,0.32019570395350455,0.11732934688493625,0.30822470132261515,0.07497971985441333,0.3302776820957661,0.06898346865977871,0.3100262269377708,0.060265776384253573,0.3240935459733009,0.04362408674768133
srp_Proc.mari._CP000111,0.11831910647451878,0.10606710644672794,0.14334183633327485,0.1819526109144887,0.10333134233951569,0.14019681582296067,0.11351672671735287,0.12078933261357137,0.0400541789829731,0.07955120985578316,0.10361737757921219,0.11802290402682403,0.05102124288678169,0.10294911381423336,0.051805556192994116,0.07962235028544395,0.04718137308955193,0.09187703755926627,0.02291666716337204,0.076234062287246,0.03468137308955192,0.08889417505048135
srp_Shig.flex._AE016979,0.21829104274511338,0.2565578895111865,0.23020194321870804,0.3324145568943535,0.1417887717485428,0.22782636008555954,0.05538461655378342,0.11690283473962193,0.0666346162557602,0.13257000489929072,0.15094780400395394,0.2571275890868627,0.015384615957736969,0.06705998624495865,0.06576923206448555,0.17061453873165935,0.0,0.0,0.030769231915473937,0.1341199724899173,0.0,0.0
tRNA_tdbR00000122-Codium_fragile-3133-Gly-UCC,0.5275415331125259,0.08374937766090639,0.6587970063090325,0.09267964775749825,0.6753432124853134,0.09904810813385585,0.7136531323194504,0.08174367407050721,0.7272303372621536,0.07707526529437339,0.7447747409343719,0.07004021121829321,0.7392270654439926,0.05470335867293061,0.756315502524376,0.061451542716442806,0.7271310329437256,0.05464531634297661,0.7583373039960861,0.040555146477563454,0.7589053511619568,0.028075743639668416
tRNA_tdbR00000124-Aedes_albopictus-7160-Gly-UCC,0.3786948025226593,0.08751961176512826,0.4865589544177055,0.17048105025931434,0.5870452806353569,0.11481607930476773,0.4819705653935671,0.2285575385560702,0.5813011020421982,0.16519709567822158,0.5255216836929322,0.13856890767369584,0.5033316954970359,0.16366092907358024,0.5020419135689735,0.1537419370975529,0.6404392272233963,0.149582839458332,0.5787566259503365,0.1782412185916567,0.5790028303861618,0.10353068557520262
tRNA_tdbR00000282-Ascaris_suum-6253-Met-AU,0.40329729318618773,0.1821964073806487,0.3938302233815193,0.2463487219700149,0.49025387652218344,0.2092948213373393,0.5696187719702721,0.13121431049333349,0.5172434896230698,0.1041641752650806,0.5039078667759895,0.17516005135329385,0.5457887768745422,0.15341275205642566,0.527882081642747,0.13501303774442477,0.5870597988367081,0.13780242196614886,0.5906342759728431,0.1011651823700105,0.5580496490001678,0.10082348818020571
tRNA_tdbR00000493-Bos_taurus-9913-Trp-NCA,0.38048635944724085,0.18835057575736203,0.40973308570683004,0.17523383451156885,0.41452556326985357,0.1131378583135585,0.4482803508639336,0.10556391001697367,0.40315171629190444,0.08465021552886937,0.4131230294704437,0.08162003035846117,0.40899148434400556,0.05448836890961157,0.3871160551905632,0.04065210637347956,0.398284500837326,0.039519051219424575,0.3845348313450813,0.022194625510842766,0.3942328095436096,0.020760420432505432
