seq_id,cons_k1_mean,cons_k1_std,cons_k3_mean,cons_k3_std,cons_k5_mean,cons_k5_std,cons_k7_mean,cons_k7_std,cons_k9_mean,cons_k9_std,cons_k11_mean,cons_k11_std,cons_k13_mean,cons_k13_std,cons_k15_mean,cons_k15_std,cons_k19_mean,cons_k19_std,cons_k21_mean,cons_k21_std,cons_k25_mean,cons_k25_std
5s_Flectobacillus-major-1,0.20892062596976757,0.1096310813033829,0.3448189713060856,0.11921551284531491,0.3601595751941204,0.14058672681831694,0.33469913750886915,0.10913544267332131,0.31815988272428514,0.09145946568910321,0.3360583111643791,0.05331705597672038,0.3080581597983837,0.050980714050307734,0.32468578442931173,0.07140055948699174,0.2971994146704674,0.05463852256090232,0.30800647735595704,0.039134061561046776,0.308533725887537,0.04039432719028654
srp_Agro.tume._AE007869,0.11244565434753895,0.11611503826460497,0.0575726080685854,0.08728415443754028,0.043725951388478276,0.07407333513543765,0.04097062721848488,0.08326142514957315,0.02834336832165718,0.05165516037166893,0.0074074074625968935,0.022222222387790678,0.00714285746216774,0.03113499384570458,0.0037037037312984467,0.016144070281544454,0.0,0.0,0.0,0.0,0.0,0.0
srp_Dich.nodo._CP000513,0.21098439991474152,0.11935843366591663,0.29546169862151145,0.12717148544916257,0.22849254608154296,0.11641731452654175,0.25940826050937177,0.1162685265946152,0.2277328059077263,0.09550815603131113,0.2647135339677334,0.10648256233745712,0.2559585183858871,0.07852568915224457,0.22766172364354134,0.08724193568584639,0.20144829228520394,0.06839429457777979,0.20008910596370696,0.07298787924679151,0.22092447504401208,0.05427294934993164
srp_Fuso.nucl._AE009951,0.0844612406566739,0.08621026763992146,0.016754227317869665,0.030380024232278056,0.02234984524548054,0.03648873993412309,0.009481915831565857,0.030433766504683483,0.010591133311390877,0.0338533347888205,0.0,0.0,0.003333333507180214,0.014529663902916563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
srp_Myco.gall._AE015450,0.2465047674253583,0.1548674827580292,0.3995920203626156,0.09404220599236511,0.40834440737962724,0.08610775041095521,0.45781350284814837,0.05989137793787282,0.44415207803249357,0.0885383085455118,0.43411492854356765,0.044701454260425856,0.4471902310848236,0.05004354098688095,0.41735943853855134,0.061621290817583975,0.4316799581050873,0.03852701492810451,0.4157481908798218,0.03160527415384293,0.4297590732574463,0.029472822724685294
srp_Myco.spec._CP000580,0.2063087411224842,0.09677893216881348,0.2435748578980565,0.1177246568350497,0.22256511617451907,0.1023105855208288,0.2979664787650108,0.08059829994477251,0.2581797230988741,0.131877682956646,0.2277192423120141,0.0851368390486059,0.23238165359944105,0.09311766665690971,0.24743309188634158,0.08534048852287622,0.24965179711580276,0.08406352312114179,0.24063319452106952,0.06215848250781903,0.2360301211476326,0.06709967191147116
srp_Ochr.anth._CP000758,0.34856507144868376,0.11819321877731712,0.3343786522746086,0.13929235791259056,0.37248317059129477,0.12971672773755288,0.4077854424715042,0.08183638732678003,0.3911964073777199,0.07733848087596748,0.40123333483934404,0.07400594707351561,0.3937333881855011,0.08046321845047265,0.3526410959661007,0.05544181906977177,0.3883706972002983,0.05686279544065267,0.3677811846137047,0.046875369369452614,0.37857333570718765,0.04338712716742054
srp_Proc.mari._CP000111,0.06996206901967525,0.10539288672018145,0.11154095567762852,0.14860676761671215,0.08668638579547405,0.11957700928290488,0.12794277556240558,0.13664007972558395,0.12369442544877529,0.10566958308640367,0.14859821349382402,0.12255989254087497,0.13733660355210303,0.1358866481784133,0.14076797515153885,0.1108736007232201,0.07079248428344727,0.0984252610132293,0.1172794133424759,0.11797156050210492,0.061764705926179886,0.07213381462561343
srp_Shig.flex._AE016979,0.21111302599310874,0.22805584159178888,0.19711802527308464,0.22559845010190668,0.06941558569669723,0.13771836507526425,0.08666666746139526,0.16445195273099586,0.11097402796149254,0.1766441359216321,0.04818181917071342,0.10144004693526515,0.05500000044703483,0.12439855356731486,0.08818181902170182,0.1668398560154237,0.0,0.0,0.030000000447034835,0.07141428534958426,0.010000000149011612,0.043588990084933284
tRNA_tdbR00000122-Codium_fragile-3133-Gly-UCC,0.5005846068263053,0.13820986195719562,0.6710536301136016,0.12767982846426723,0.7630249083042144,0.07170600767360064,0.7415081068873406,0.09933059484865113,0.7822267174720764,0.10218626413333183,0.7837500423192978,0.054723901874636126,0.8259687423706055,0.05833473362811142,0.8087217003107071,0.08589208305031008,0.8257932394742966,0.053751592386035205,0.8142010688781738,0.04006200170015885,0.8410624772310257,0.024839259559028232
tRNA_tdbR00000124-Aedes_albopictus-7160-Gly-UCC,0.3791391283273697,0.1493328787966063,0.42063874565064907,0.20701447615971882,0.517709069699049,0.1675121539631655,0.46901405304670335,0.16578432942112967,0.5338217303156853,0.1172912840950041,0.4994209725409746,0.14375203493159752,0.5250717137008906,0.14182539983305456,0.5752723172307015,0.09568884678899414,0.5714926972985268,0.12703994009953112,0.5601645141839982,0.09623273126114541,0.5819871798157692,0.0541114001434162
tRNA_tdbR00000282-Ascaris_suum-6253-Met-AU,0.4351454935967922,0.1990359238504554,0.4962599862366915,0.22123380060885295,0.5387150712311268,0.19973862842534618,0.39603215754032134,0.1732172489452097,0.4666787274181843,0.1697228187932037,0.4195070452988148,0.16971320612644403,0.4283426105976105,0.16057866791819053,0.48947048373520374,0.1484895106106693,0.4568535313010216,0.1333106846370773,0.4554877683520317,0.11953847441027474,0.4693616360425949,0.13637905140067766
tRNA_tdbR00000493-Bos_taurus-9913-Trp-NCA,0.37086815405637025,0.19068683301676548,0.5134397104382515,0.2257101455938124,0.5121433764696122,0.09948557504540291,0.4776798442006111,0.16032884966703223,0.4484716735780239,0.17924181393297742,0.40531888194382193,0.1810446260923803,0.4387376710772514,0.08979902938701646,0.40210835412144663,0.07549457361857985,0.4302082747220993,0.06257896169429901,0.43577793091535566,0.08118789285458056,0.41499053239822387,0.06882635259932438
