epoch,epoch_time,train_loss,val_loss,val_f1
1,8.38640586999827,0.06504061731199423,0.04006731975823641,0.04264077589344704
2,8.313728379001986,0.02714009992778301,0.019190071616321802,0.12067509448324024
3,8.659468998001103,0.01783301088338097,0.018934045918285847,0.1354278653311136
4,8.627246567997645,0.016698212393869958,0.015396970557048917,0.14234642521961569
5,8.851769143999263,0.014689697946111361,0.013731827726587653,0.1556423635714308
6,8.613269168999977,0.013720834534615279,0.013076125178486109,0.1131723829729149
7,8.787869825999223,0.013194194032500188,0.013014656957238913,0.19165962709126538
8,8.643786339001963,0.012282949934403101,0.011350175132974982,0.2229221700220732
9,8.852809398998943,0.011210051209976276,0.010529024759307504,0.22049578074851417
10,8.476963511002396,0.01022274821686248,0.011372458888217807,0.23058345520784063
11,8.387976865000383,0.009763597945372264,0.011982152238488197,0.36251018044359684
12,8.436212946999149,0.008569766286139686,0.008569574099965394,0.3075940659413937
13,8.665161855002225,0.008134024326379101,0.007751625380478799,0.31859524170470827
14,8.822228273998917,0.00690769733240207,0.009630585089325905,0.36492014638643894
15,8.93249229399953,0.007530616829171777,0.007294689887203276,0.4696150967042112
