seq_id,cons_k1_mean,cons_k1_std,cons_k3_mean,cons_k3_std,cons_k5_mean,cons_k5_std,cons_k7_mean,cons_k7_std,cons_k9_mean,cons_k9_std,cons_k11_mean,cons_k11_std,cons_k13_mean,cons_k13_std,cons_k15_mean,cons_k15_std,cons_k19_mean,cons_k19_std,cons_k21_mean,cons_k21_std,cons_k25_mean,cons_k25_std
5s_Bacteroides-capillosus-1,0.4212852381169796,0.1507262607823806,0.4956061773002148,0.1628479418968002,0.5882930912077426,0.12875785592960567,0.5658988162875176,0.14613323534597614,0.5828056037425995,0.13870639589119135,0.5315574958920479,0.12274992442966434,0.5797331422567368,0.11551045582976233,0.5564038574695587,0.1070516114017108,0.5465677708387375,0.08214128633189233,0.5133343145251275,0.1146317465627159,0.5130817294120789,0.08667085857477798
5s_Candida-azyma-1,0.30723343417048454,0.11360072020660818,0.34850623831152916,0.09802039481763464,0.37183566093444825,0.08864575340537693,0.4392600439488888,0.12703269363230874,0.40401809066534045,0.060868725095240356,0.40869310051202773,0.07277498612583516,0.38838017657399176,0.08855407199243524,0.37608459293842317,0.04857760739639748,0.40679134130477906,0.07953808280108819,0.4004690542817116,0.04387322488136806,0.4263282656669617,0.0367688961569651
5s_Chaetomorpha-moniligera-1,0.4973216697573662,0.13371226889905427,0.5128402546048164,0.10282563568507448,0.48898502737283706,0.08449194746124389,0.5168155431747437,0.0785145626726487,0.5235822886228562,0.05513664849929234,0.5149776235222816,0.0674800754779761,0.5399622470140457,0.049262306798558586,0.532805347442627,0.05242946077390731,0.5156973838806153,0.05157637515241957,0.5240538135170937,0.04683756015520529,0.5378188326954841,0.04198638464506455
5s_Erythromicrobium-ezovicum-1,0.4147700160741806,0.17367751867054151,0.568099807202816,0.12798517775355311,0.6561586111783981,0.13326053303331478,0.6513459026813507,0.0921721591677229,0.5863685384392738,0.076488662960466,0.6317259088158608,0.08795702196570179,0.629498016834259,0.07250307875395921,0.6169680610299111,0.09013084570441639,0.5986643552780151,0.06481328513219312,0.5887276917695999,0.060204864157624056,0.5993415981531143,0.06179167387244869
5s_Methanobacterium-formicicum-1,0.4981808245182037,0.1533420492796238,0.614757451415062,0.10929679404338515,0.5960844770073891,0.11705866313932954,0.6138645380735397,0.10059194893043794,0.649661448597908,0.0875651069488551,0.6139711990952492,0.09157425002048336,0.6202106684446335,0.06534115805058177,0.632337212562561,0.07586249335722536,0.6325442373752594,0.058500034887767505,0.6271703481674195,0.04678784356520971,0.6229512125253678,0.04041549882916556
5s_Nadsonia-fulvescens-1,0.6215573474764824,0.05087808845678926,0.7189500480890274,0.09209984370809746,0.7065080136060715,0.07619231493281584,0.7273506850004197,0.0746528429141204,0.7128945589065552,0.05428826594577615,0.7006887704133987,0.04829678379411393,0.6916407465934753,0.046918152288926845,0.7113882899284363,0.0456425705917697,0.7132267653942108,0.043841058518022655,0.7183946132659912,0.044570254154380616,0.6976019650697708,0.015619999205411697
5s_Thiovulum-sp.-1,0.4618323974311352,0.13608408582979442,0.6130095973610878,0.1683771380962613,0.6056560277938843,0.12369546451449885,0.6318319410085678,0.09332154933747568,0.6595872193574905,0.060114753435428096,0.642289400100708,0.07708552062435894,0.654554408788681,0.056622252427980406,0.6511989593505859,0.05853449694863114,0.6538460046052933,0.05905440194790748,0.6517526239156723,0.04856820651105516,0.6531362742185592,0.05486263014920779
srp_Anab.vari._CP000117,0.21008624751120805,0.15776220061813384,0.2504879657179117,0.1494667008445229,0.22224884573370218,0.17121420279376176,0.2083005165681243,0.12920201332297937,0.23598040081560612,0.15889376297210453,0.1153981702402234,0.1324863364887674,0.10852938145399094,0.13147207586579657,0.1658404791727662,0.12451527048159193,0.08870838768780231,0.08791053653600402,0.13410518504679203,0.1193111877289074,0.08483257256448269,0.10150797294468959
srp_Chlo.tepi._AE006470,0.5969809725880623,0.15032662045665457,0.6797627091407776,0.09642953226764917,0.7335698246955872,0.047955904819210846,0.7619610369205475,0.049144218512776644,0.7644750505685807,0.04250618055555753,0.7600649535655976,0.039171285518339996,0.7532715439796448,0.042020469142944473,0.7462358325719833,0.031137908406076643,0.74639832675457,0.042920586650913854,0.7537301629781723,0.027824196916389037,0.7532319813966751,0.02009831841045611
srp_Heli.pylo._CP000241,0.21524105593562126,0.203337220407932,0.2426112648099661,0.13522617648162238,0.26118799299001694,0.13408926101821786,0.2623793436214328,0.14801502059061644,0.1993066281080246,0.07857756735717807,0.20353140272200107,0.09180516726873618,0.17398387156426906,0.09355501707033452,0.19778376407921314,0.08629116089733443,0.15898090396076442,0.08479544687357367,0.18259544260799884,0.0705302691310694,0.17461448386311532,0.06880526856056005
