epoch,epoch_time,train_loss,val_loss,val_f1
1,65.6887600789778,0.01786476551220188,0.004632111191856621,0.44190183169001834
2,65.66779678699095,0.0034273865881027294,0.002578068198769985,0.6512216942070482
3,65.93098869797541,0.0023186448628881146,0.00209771881439327,0.7292934112997659
4,66.34113087703008,0.0017465637998083112,0.0021787137174497134,0.7735330233299218
5,65.82464618695667,0.0015300896998381316,0.0015941254022509802,0.8112349911920455
6,65.78103480802383,0.0011934029003681232,0.00130624583140872,0.8221775210013442
7,66.01913489203434,0.0009531945925477057,0.0011734757370023784,0.8612666338387157
8,65.96642029000213,0.0009226456401440123,0.0012371770572753612,0.8878419030859065
9,65.64027091203025,0.0007926401064153835,0.0011614535289753668,0.9009490608173695
10,66.05054006399587,0.0007059050341985281,0.0010672553353601713,0.87557450632831
11,66.0521678699879,0.0005459466897107256,0.001106444188014299,0.9096670867181826
12,65.89863411901752,0.0005555234149473592,0.0010597116258510538,0.8910423243762285
13,66.26262939797016,0.0004912433733614468,0.0010531263540688924,0.9068475257646234
14,66.26099845598219,0.0004813917975333797,0.0010270748506805286,0.9180609064211681
15,66.1528174370178,0.0004097886921237498,0.0009359432689920161,0.9333434120408146
16,66.09858991898363,0.0003509258721991895,0.0009254910851843473,0.9241478514818681
17,66.2274809399969,0.0003548540378947199,0.0012897870227339579,0.9341931460099633
18,66.1621270320029,0.00046663311481693356,0.0009969749372357492,0.9247174853118617
19,66.07361990498612,0.00028069500601289073,0.0012524373231899936,0.9170552805068235
20,65.90833614603616,0.0003135260265955519,0.001060756186025278,0.938553569746901
21,66.06568604597123,0.00023143789491226872,0.0010122522459363838,0.9415024842397935
22,65.72806497704005,0.00026545824551214376,0.0009788326114510543,0.9446117830939786
23,66.03629986400483,0.00025407860543309247,0.0011071865378183027,0.9358452920880637
24,66.20998077397235,0.0002300237352160209,0.0009959910341432528,0.9514502417660502
25,65.95239247201243,0.0002553743903076188,0.0011401610419026797,0.9518532594239975
26,66.26086004602257,0.00018578307709098395,0.0010369076015445773,0.9345364258337263
27,66.40729781100526,0.00016066165307848329,0.0010131983017554272,0.9522517387321398
28,66.36530130001483,0.00018914478751416868,0.0012417726112007271,0.9493625663428743
29,66.2677900280105,0.00017141836758330925,0.0011671271971257131,0.9488866550189823
30,66.05426898505539,0.00020148466352628617,0.0011620493084550639,0.9494453026117051
31,65.9812641949975,0.00017441137516345469,0.0010821875025769636,0.9466605284658268
32,66.09433732903562,0.00015947585394469524,0.0011685574741702228,0.9398127323210761
33,66.25745980697684,0.00012877630845820547,0.0011607221311915681,0.9529957068065585
34,66.42559242201969,0.00013220281605382138,0.0010380031405851507,0.9485806468967655
35,65.82680887397146,0.0002096552288935135,0.0011100136821656718,0.9574651605735607
36,66.32413984899176,0.00013848798332389132,0.0011444164372043251,0.9544373043290397
37,66.31605113804108,0.00011022399495917294,0.0014187995907260019,0.9410575774660662
38,65.88551889697555,0.00015267049287349168,0.0011236468819533754,0.9572414991230092
39,65.99459437804762,0.00013592259935738378,0.0010819801824547392,0.9421347125227344
40,66.26345301204128,0.00010762574593125855,0.000902874810022674,0.9427154625915277
41,66.42467271204805,0.00010286100607879353,0.0011002010246635298,0.9524303197239576
42,66.10860298399348,0.00012805383410244026,0.0011706206130671574,0.9562933837512498
43,66.31676718004746,0.00016284012971879363,0.0010812371277400719,0.9530699980881776
44,66.20209838700248,0.00014821855847415926,0.0011290680622263523,0.9367201666374794
45,66.25104923901381,0.00011976838216165793,0.0010742257920895455,0.9541817851132974
46,66.61698361398885,6.727307803547041e-05,0.001092299489070798,0.9520251800800135
47,66.31557781499578,6.404789492446925e-05,0.001092430668303424,0.9611811613334151
48,66.34340216999408,6.337609829776051e-05,0.0012309723818596378,0.9645439863370318
49,66.17564427299658,7.708762830193023e-05,0.0012008604861334946,0.9536595373268957
50,65.93863353400957,0.00014024159375949878,0.001201558198652325,0.9513572374009704
